maand	dag	jaar_vanaf	jaar_tot	code_bisdom	prioriteit	soort_feest	naam_lang	naam_kort	liturgische_tijd	liturgische_kleur	code_eigen	code_gem	code_dag	paginanummers
D	154				60		23e zondag door het jaar		d	g			754	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	155				130		Maandag in de 23e week door het jaar		d	g			755	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	156				130		Dinsdag in de 23e week door het jaar		d	g			756	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	157				130		Woensdag in de 23e week door het jaar		d	g			757	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	158				130		Donderdag in de 23e week door het jaar		d	g			758	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	159				130		Vrijdag in de 23e week door het jaar		d	g			759	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	160				130		Zaterdag in de 23e week door het jaar		d	g			760	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	160				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	161				60		24e zondag door het jaar		d	g			761	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	162				130		Maandag in de 24e week door het jaar		d	g			762	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	163				130		Dinsdag in de 24e week door het jaar		d	g			763	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	164				130		Woensdag in de 24e week door het jaar		d	g			764	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	165				130		Donderdag in de 24e week door het jaar		d	g			765	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	166				130		Vrijdag in de 24e week door het jaar		d	g			766	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	167				130		Zaterdag in de 24e week door het jaar		d	g			767	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	167				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	168				60		25e zondag door het jaar		d	g			768	"{""va"":{""a"":""771-775"",""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":""775""},""lz"":{""ps"":""776-779"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""779-784"",""ps"":""779-783"",""np"":""783-784"",""b"":{""ag"":""""}},""mi"":{""a"":""784-787"",""ps"":""784-786"",""np"":""786-787"",""b"":{""ag"":""""}},""av"":{""a"":""787-791"",""ps"":""787-790"",""np"":""791"",""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	169				130		Maandag in de 25e week door het jaar		d	g			769	"{""ui"":{""an"":""792""},""lz"":{""ps"":""792-794"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""794-798"",""ps"":""795-797"",""np"":""797-798""},""mi"":{""a"":""798-802"",""ps"":""799-801"",""np"":""801-802""},""av"":{""a"":""802-806"",""ps"":""802-805"",""np"":""805-806""},""ds"":{""a"":""onbekend""}}"
D	170				130		Dinsdag in de 25e week door het jaar		d	g			770	"{""ui"":{""an"":""806""},""lz"":{""ps"":""806-809"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""809-814"",""ps"":""809-813"",""np"":""813-814""},""mi"":{""a"":""814-817"",""ps"":""814-816"",""np"":""816-817""},""av"":{""a"":""817-821"",""ps"":""817-820"",""np"":""820-821""},""ds"":{""a"":""onbekend""}}"
D	171				130		Woensdag in de 25e week door het jaar		d	g			771	"{""ui"":{""an"":""821""},""lz"":{""ps"":""821-824"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""824-828"",""ps"":""824-827"",""np"":""827-828""},""mi"":{""a"":""828-831"",""ps"":""828-830"",""np"":""830-831""},""av"":{""a"":""831-835"",""ps"":""831-834"",""np"":""834-835""},""ds"":{""a"":""onbekend""}}"
D	172				130		Donderdag in de 25e week door het jaar		d	g			772	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	173				130		Vrijdag in de 25e week door het jaar		d	g			773	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	174				130		Zaterdag in de 25e week door het jaar		d	g			774	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	174				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	175				60		26e zondag door het jaar		d	g			775	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	176				130		Maandag in de 26e week door het jaar		d	g			776	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	177				130		Dinsdag in de 26e week door het jaar		d	g			777	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	178				130		Woensdag in de 26e week door het jaar		d	g			778	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	179				130		Donderdag in de 26e week door het jaar		d	g			779	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	180				130		Vrijdag in de 26e week door het jaar		d	g			780	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	181				130		Zaterdag in de 26e week door het jaar		d	g			781	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	181				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	182				60		27e zondag door het jaar		d	g			782	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	183				130		Maandag in de 27e week door het jaar		d	g			783	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	184				130		Dinsdag in de 27e week door het jaar		d	g			784	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	185				130		Woensdag in de 27e week door het jaar		d	g			785	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	186				130		Donderdag in de 27e week door het jaar		d	g			786	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	187				130		Vrijdag in de 27e week door het jaar		d	g			787	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	188				130		Zaterdag in de 27e week door het jaar		d	g			788	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	188				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	189				60		28e zondag door het jaar		d	g			789	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	190				130		Maandag in de 28e week door het jaar		d	g			790	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	191				130		Dinsdag in de 28e week door het jaar		d	g			791	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	192				130		Woensdag in de 28e week door het jaar		d	g			792	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	193				130		Donderdag in de 28e week door het jaar		d	g			793	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	194				130		Vrijdag in de 28e week door het jaar		d	g			794	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	195				130		Zaterdag in de 28e week door het jaar		d	g			795	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	195				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	196				60		29e zondag door het jaar		d	g			796	"{""va"":{""a"":""771-775"",""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":""775""},""lz"":{""ps"":""776-779"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""779-784"",""ps"":""779-783"",""np"":""783-784"",""b"":{""ag"":""""}},""mi"":{""a"":""784-787"",""ps"":""784-786"",""np"":""786-787"",""b"":{""ag"":""""}},""av"":{""a"":""787-791"",""ps"":""787-790"",""np"":""791"",""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	197				130		Maandag in de 29e week door het jaar		d	g			797	"{""ui"":{""an"":""792""},""lz"":{""ps"":""792-794"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""794-798"",""ps"":""795-797"",""np"":""797-798""},""mi"":{""a"":""798-802"",""ps"":""799-801"",""np"":""801-802""},""av"":{""a"":""802-806"",""ps"":""802-805"",""np"":""805-806""},""ds"":{""a"":""onbekend""}}"
D	198				130		Dinsdag in de 29e week door het jaar		d	g			798	"{""ui"":{""an"":""806""},""lz"":{""ps"":""806-809"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""809-814"",""ps"":""809-813"",""np"":""813-814""},""mi"":{""a"":""814-817"",""ps"":""814-816"",""np"":""816-817""},""av"":{""a"":""817-821"",""ps"":""817-820"",""np"":""820-821""},""ds"":{""a"":""onbekend""}}"
D	199				130		Woensdag in de 29e week door het jaar		d	g			799	"{""ui"":{""an"":""821""},""lz"":{""ps"":""821-824"",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":""824-828"",""ps"":""824-827"",""np"":""827-828""},""mi"":{""a"":""828-831"",""ps"":""828-830"",""np"":""830-831""},""av"":{""a"":""831-835"",""ps"":""831-834"",""np"":""834-835""},""ds"":{""a"":""onbekend""}}"
D	200				130		Donderdag in de 29e week door het jaar		d	g			800	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	201				130		Vrijdag in de 29e week door het jaar		d	g			801	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	202				130		Zaterdag in de 29e week door het jaar		d	g			802	"{""ui"":{""an"":""""},""lz"":{""ps"":"""",""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":"""",""ps"":"""",""np"":""""},""mi"":{""a"":"""",""ps"":"""",""np"":""""},""av"":{""a"":"""",""ps"":"""",""np"":""""},""ds"":{""a"":""onbekend""}}"
D	202				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	203				60		30e zondag door het jaar		d	g			803	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	204				130		Maandag in de 30e week door het jaar		d	g			804	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	205				130		Dinsdag in de 30e week door het jaar		d	g			805	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	206				130		Woensdag in de 30e week door het jaar		d	g			806	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	207				130		Donderdag in de 30e week door het jaar		d	g			807	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	208				130		Vrijdag in de 30e week door het jaar		d	g			808	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	209				130		Zaterdag in de 30e week door het jaar		d	g			809	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	209				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	210				60		31e zondag door het jaar		d	g			810	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
D	211				130		Maandag in de 31e week door het jaar		d	g			811	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	212				130		Dinsdag in de 31e week door het jaar		d	g			812	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	213				130		Woensdag in de 31e week door het jaar		d	g			813	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	214				130		Donderdag in de 31e week door het jaar		d	g			814	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	215				130		Vrijdag in de 31e week door het jaar		d	g			815	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	216				130		Zaterdag in de 31e week door het jaar		d	g			816	"{""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null},""mi"":{""a"":null,""ps"":null,""np"":null},""av"":{""a"":null,""ps"":null,""np"":null},""ds"":{""a"":""onbekend""}}"
D	216				120		Maria op zaterdag	Maria op zaterdag		w	599			[]
D	217				60		32e zondag door het jaar		d	g			817	"{""va"":{""a"":null,""b"":{""hy"":""onbekend"",""ag"":""""}},""ui"":{""an"":null},""lz"":{""ps"":null,""le"":""onbekend"",""l1"":""onbekend"",""l2"":""onbekend"",""ag"":""""},""mo"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""mi"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""av"":{""a"":null,""ps"":null,""np"":null,""b"":{""ag"":""""}},""ds"":{""a"":""onbekend""}}"
